chr4	62067990	62068016
chr19	30171545	30171567
chr9	129233598	129233661
chr20	59827586	59827624
chr11	46367940	46367974
chr9	95821885	95821901
chr3	125075957	125076054
chr10	81002635	81002694
chr9	134465995	134466015
chr5	3606576	3606611
chr3	68981735	68981774
chr20	56247297	56247315
chr19	13125032	13125104
chr13	95364358	95364385
chr16	56659624	56659647
chr22	23558969	23559146
chr12	124941370	124941476
chr9	130667243	130667327
chr6	32813530	32813577
chr2	197106695	197106907
chr16	68318872	68318933
chr12	12163189	12163248
chr20	31215990	31216058
chr17	78238406	78238540
chr1	9910785	9910800
chr8	22547919	22547980
chr4	2801307	2801417
chr4	85419917	85419951
chr7	45068249	45068308
chr3	9595511	9595532
chr19	41641865	41641879
chr12	66276079	66276191
chr20	61638096	61638108
chr14	30396568	30396619
chr3	195627634	195627732
chr2	39187231	39187239
chr7	152622786	152622794
chr10	31074290	31074303
chr13	112726560	112726579
chr7	102066465	102066505
chr17	27912311	27912415
chr1	169637173	169637186
chr6	10391058	10391093
chr12	7068301	7068310
chr10	118031044	118031062
chr16	75414553	75414753
chr9	117693070	117693110
chr1	119532590	119532655
chr3	46506248	46506285
chr14	103568958	103569000
chr7	100946173	100946190
chr9	139741469	139741493
chr2	73518525	73518557
chr12	51717855	51717865
chr8	41559482	41559550
chr4	8874678	8874687
chr6	27114547	27114655
chr19	17439683	17439702
chr5	176858541	176858704
chr1	154379469	154379696
chr9	92099055	92099114
chr1	221050180	221050273
chr5	2748507	2748516
chr22	47070535	47070641
chr9	127258187	127258274
chr7	71801154	71801190
chr19	36822745	36822770
chr15	70550975	70551061
chr7	153583755	153583761
chr19	3180518	3180708
chr4	3304775	3304980
chr10	17038608	17038717
chr2	129037557	129037569
chr7	1959874	1959887
chr13	24839234	24839455
chr8	140715625	140715646
chr9	134148683	134148714
chr8	132054036	132054055
chr1	207842657	207842691
chr3	195313667	195313820
chr19	48167510	48167671
chr15	59816811	59816990
chr16	85296061	85296086
chr19	49839124	49839203
chr16	50308403	50308417
chr8	128929859	128929964
chr19	16197083	16197146
chr9	132625605	132625698
chr3	150263199	150263398
chr1	27160026	27160126
chr7	81417609	81417823
chr19	55485208	55485344
chr5	140871224	140871238
chr6	20024224	20024319
chr17	61778354	61778366
chr19	35505322	35505399
chr11	119580472	119580588
chr16	31488816	31488849
chr12	131464602	131464618
chr10	133528489	133528587
chr19	29284698	29284703
chr4	2814877	2814968
chr8	132052589	132052738
chr8	142339677	142339715
chr22	50319433	50319493
chr6	109698879	109699119
chr1	1476095	1476154
chr1	170630065	170630080
chr8	145016295	145016324
chr10	43578285	43578402
chr2	105480382	105480390
chr19	30537774	30537836
chr8	11566273	11566285
chr13	112726834	112726848
chr16	29160257	29160326
chr11	70672834	70672890
chr12	39539256	39539268
chr14	48143617	48143641
chr8	898406	898416
chr20	22557745	22557769
chr9	100619909	100619942
chr6	14739326	14739369
chr6	15404226	15404329
chr10	7454336	7454368
chr3	67706421	67706705
chr7	2127517	2127663
chr22	29563382	29563425
chr17	70112343	70112463
chr11	47176741	47176841
chr2	119602826	119602837
chr14	91580279	91580507
chr17	10021069	10021253
chr14	70756090	70756120
chr19	681393	681413
chr2	242140582	242140589
chr8	134510944	134511107
chr9	136710340	136710362
chr15	31658049	31658168
chr3	33096823	33096896
chr5	130593040	130593085
chr20	62199474	62199549
chr12	4647687	4648274
chr12	45444497	45444506
chr15	74695427	74695471
chr7	73443734	73443767
chr19	1068467	1068484
chr12	121530481	121530644
chr10	13701335	13701356
chr7	102066851	102066981
chr1	33219502	33219520
chr17	16118613	16118676
chr8	66864145	66864243
chr20	5843935	5843965
chr7	45067930	45067978
chr4	186818095	186818294
chr6	166582771	166582783
chr11	65407733	65407962
chr19	57182975	57183010
chr10	96990630	96990718
chr6	151004402	151004610
chr8	57025563	57025929
chr11	65408444	65408551
chr11	130271850	130271875
chr4	7651988	7652061
chr17	40441433	40441470
chr1	47900111	47900152
chr4	126237370	126237421
chr16	54967319	54967361
chr20	44037518	44037624
chr12	49627611	49627624
chr4	8263785	8263806
chr16	2317671	2317694
chr10	22542557	22542582
chr3	65342509	65342531
chr1	18869017	18869064
chr1	24229465	24229476
chr2	96987068	96987098
chr2	144694722	144694809
chr19	7402397	7402414
chr19	22605150	22605168
chr11	62212143	62212195
chr13	21050140	21050156
chr18	11751607	11751618
chr14	69260675	69260712
chr11	118589442	118589599
chr5	158532220	158532240
chr10	126300538	126300694
chr2	242785210	242785261
chr2	43361206	43361308
chr6	37534044	37534257
chr3	126113813	126113835
chr6	25042095	25042140
chr17	33700564	33700621
chr11	111411876	111412047
chr1	6464912	6464939
chr5	122422290	122422309
chr22	20078423	20078511
chr16	29675880	29675899
chr9	14346053	14346085
chr19	11708610	11708736
chr16	66621433	66621441
chr14	105528116	105528216
chr22	20785437	20785462
chr21	45313897	45313960
chr19	35644806	35644813
chr17	643532	643598
chr6	1625110	1625384
chr22	30662059	30662077
chr20	46044275	46044343
chr16	88767062	88767096
chr2	8715562	8715637
chr14	73180829	73180984
chr19	31829135	31829319
chr8	145900685	145900715
chr12	2030316	2030331
chr9	130539913	130539935
chr10	134827218	134827246
chr6	26722714	26722740
chr10	11207315	11207413
chr7	644133	644190
chr8	22976452	22976577
chr11	65408666	65408781
chr4	3387340	3387383
chr17	79259434	79259491
chr12	117032140	117032181
chr2	85992729	85992760
chr3	194118821	194118923
chr5	92908827	92908853
chr17	40937467	40937479
chr22	42095558	42095578
chr22	37881408	37881495
chr19	908886	908901
chr1	224804868	224804896
chr11	47416527	47416633
chr5	76249738	76249763
chr17	79420888	79420920
chr13	37248265	37248280
chr14	106328280	106328426
chr20	55965241	55965253
chr3	16883944	16884162
chr21	45577764	45577826
chr7	632944	632992
chr5	143584805	143584841
chr19	3179929	3179985
chr8	687582	687636
chr3	239683	239720
chr6	134638965	134639181
chr17	73839230	73839273
chr11	1332237	1332286
chr2	73928331	73928354
chr2	47206751	47206855
chr5	45696095	45696108
chr21	44819374	44819432
chr2	220313472	220313492
chr14	50829747	50830001
chr17	73839499	73839523
chr7	2774625	2774646
chr18	11948030	11948038
chr20	62200085	62200109
chr2	8723890	8723900
chr2	99439256	99439395
chr2	12868764	12868800
chr6	166970726	166970758
chr6	163670668	163670704
chr6	20024352	20024422
chr3	38081466	38081537
chr10	7452356	7452391
chr9	117266875	117266928
chr19	10870440	10870451
chr16	56313147	56313258
chr8	65282679	65282693
chr7	3134380	3134520
chr5	92907787	92907881
chr19	48918187	48918247
chr19	42703701	42703778
chr4	76860974	76861103
chr2	45232449	45232493
chr4	134072180	134072187
chr6	20320098	20320141
chr8	121021099	121021235
chr19	3688173	3688181
chr17	46749238	46749330
chr22	17083004	17083118
chr2	26396378	26396462
chr9	123199341	123199387
chr22	50319330	50319373
chr8	8654900	8654936
chr3	194118678	194118738
chr4	104641038	104641088
chr22	40796311	40796475
chr1	221049959	221050007
chr11	63637374	63637410
chr9	36458494	36458734
chr8	142276277	142276297
chr3	133661417	133661556
chr20	34078658	34078800
chr15	64244503	64244684
chr6	132722899	132722939
chr8	98290100	98290333
chr2	109855158	109855264
chr14	105947833	105948009
chr10	15211845	15211889
chr11	117103752	117103819
chr5	140105521	140105626
chr5	39210397	39210475
chr8	53477183	53477232
chr19	3178758	3178780
chr3	122747227	122747238
chr19	10842275	10842325
chr14	73181172	73181203
chr6	20024006	20024141
chr3	14466352	14466387
chr22	44391923	44391940
chr4	8202378	8202403
chr6	42335118	42335231
chr19	45901780	45901885
chr2	131797613	131797636
chr7	18126067	18126170
chr11	64290555	64290746
chr10	11212536	11212603
chr11	118798937	118799194
chr12	115109842	115109855
chr22	39148239	39148256
chr19	50058236	50058275
chr6	37551119	37551243
chr1	1118430	1118437
chr16	54967023	54967077
chr2	65173733	65173818
chr8	57026038	57026118
chr2	66672481	66672520
chr9	134128101	134128135
chr12	41086129	41086227
chr6	17962707	17962816
chr19	37742927	37742978
chr9	134150592	134150671
chr14	67955224	67955250
chr19	3179353	3179432
chr2	43397997	43398041
chr9	95728320	95728335
chr21	44819309	44819337
chr19	47152996	47153006
chr20	21687106	21687122
chr11	63974228	63974540
chr19	4108900	4108936
chr20	3653378	3653398
chr7	2758845	2758885
chr19	19571691	19571731
chr6	166970525	166970559
chr17	21415130	21415142
chr9	19493247	19493416
chr13	100613329	100613452
chr22	47070183	47070285
chr14	70654420	70654435
chr19	37498702	37498719
chr9	134148582	134148640
chr6	150465048	150465157
chr12	51763132	51763242
chr4	1210659	1210715
chr4	1210785	1210901
chr9	1045544	1045552
chr12	115109640	115109662
chr2	208008443	208008573
chr13	28498832	28498881
chr12	115109783	115109814
chr2	213403539	213403621
chr19	39826266	39826272
chr7	156798241	156798342
chr1	91183790	91184000
chr8	28637012	28637063
chr12	51718198	51718251
chr19	4109138	4109269
chr6	117086335	117086374
chr10	82116445	82116487
chr17	17295442	17295619
chr16	28996532	28996602
chr10	50494659	50494871
chr18	9735515	9735556
chr2	43398069	43398085
chr6	90504290	90504359
chr8	145106245	145106274
chr22	23558663	23558927
chr16	85169901	85170126
chr6	28367069	28367128
chr16	17331467	17331495
chr3	129295780	129295896
chr12	65005008	65005101
chr15	96890743	96890812
chr10	6213930	6214079
chr11	45114836	45114845
chr17	74511546	74511583
chr7	633049	633101
chr1	9764969	9765037
chr12	54392128	54392217
chr4	148402315	148402431
chr3	50313747	50313762
chr22	41809052	41809063
chr2	129492749	129492778
chr4	5894624	5894634
chr5	115151973	115152066
chr9	101822013	101822096
chr11	65661484	65661564
chr5	177989059	177989077
chr16	67197128	67197213
chr14	52294765	52294902
chr3	47029500	47029628
chr7	151328862	151328895
chr19	55553070	55553087
chr17	40822427	40822434
chr19	3178517	3178545
chr4	55992152	55992233
chr13	29106180	29106363
chr2	102187418	102187570
chr7	84815360	84815371
chr6	50787949	50787984
chr20	61992292	61992315
chr16	68390251	68390361
chr22	19710841	19710855
chr11	62609704	62609823
chr19	38183192	38183418
chr10	12223668	12223715
